name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,cinema_visitors
"Haarlem, Netherlands",02/10/2023,21.6,16.2,18.6,21.6,16.2,18.6,16.4,87.2,0,0,0,,0,0,24.5,15.2,174.2,1017.5,54.1,9.6,87.4,7.5,4,10,2023-10-02T07:43:34,2023-10-02T19:17:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",271
"Haarlem, Netherlands",03/10/2023,20.1,14.8,17,20.1,14.8,17,13.3,79.7,1.104,100,29.17,rain,0,0,55.4,42.3,257.6,1013.3,55.6,12.5,53.6,4.5,2,10,2023-10-03T07:45:16,2023-10-03T19:14:59,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",323
"Haarlem, Netherlands",04/10/2023,17.5,14,15.8,17.5,14,15.8,10.7,72,0.149,100,8.33,rain,0,0,49.3,31.3,245.7,1023.9,41.6,14.6,68.9,5.9,4,10,2023-10-04T07:46:59,2023-10-04T19:12:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",267
"Haarlem, Netherlands",05/10/2023,17.9,14.9,16.3,17.9,14.9,16.3,12,75.5,0.042,100,4.17,rain,0,0,33.4,29.1,249,1022.9,39,14.1,59.3,5.2,3,10,2023-10-05T07:48:41,2023-10-05T19:10:20,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",372
"Haarlem, Netherlands",06/10/2023,19.3,15.2,17,19.3,15.2,17,13.8,81.5,0.005,100,4.17,rain,0,0,53.3,36.7,221.9,1021.6,33.9,12.6,86.8,7.4,5,10,2023-10-06T07:50:24,2023-10-06T19:08:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",599
"Haarlem, Netherlands",07/10/2023,19.1,17.2,18.4,19.1,17.2,18.4,15.5,83.3,0,0,0,rain,0,0,46.2,36.9,244.1,1020.1,45.8,11.8,55.2,4.8,2,10,2023-10-07T07:52:07,2023-10-07T19:05:44,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",700
"Haarlem, Netherlands",08/10/2023,18.7,13.9,16,18.7,13.9,16,13.7,86.9,0,0,0,,0,0,25.9,19.5,96.7,1023.5,67.8,12.7,52,4.6,2,10,2023-10-08T07:53:51,2023-10-08T19:03:26,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",528
"Haarlem, Netherlands",09/10/2023,19.3,15,17.6,19.3,15,17.6,15.6,88.1,0,0,0,,0,0,25.5,20.4,266.8,1019.4,53.5,11.2,45.6,4,2,10,2023-10-09T07:55:35,2023-10-09T19:01:09,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",296
"Haarlem, Netherlands",10/10/2023,20.9,14.7,17.4,20.9,14.7,17.4,14.8,85.1,0,0,0,,0,0,34.3,23.5,202.7,1016.9,41,9.8,65.8,5.7,3,10,2023-10-10T07:57:19,2023-10-10T18:58:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",320
"Haarlem, Netherlands",11/10/2023,19.6,17,18,19.6,17,18,15.9,87.4,0.129,100,4.17,rain,0,0,53.6,34.3,234.2,1011.5,56.9,10.7,35.2,3.1,2,10,2023-10-11T07:59:03,2023-10-11T18:56:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",348
"Haarlem, Netherlands",12/10/2023,17.6,12.9,14.6,17.6,12.9,14.6,14.2,97,11.748,100,70.83,rain,0,0,33,20.9,152.8,1011.6,89.4,9,13.3,1.1,1,10,2023-10-12T08:00:48,2023-10-12T18:54:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",348
"Haarlem, Netherlands",13/10/2023,20.8,16.4,18.3,20.8,16.4,18.3,16.2,88.3,10.985,100,62.5,rain,0,0,70.9,44.3,209.9,1003.2,68.5,10.8,19.4,1.8,1,10,2023-10-13T08:02:33,2023-10-13T18:52:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",485
"Haarlem, Netherlands",14/10/2023,14.6,9.7,12.5,14.6,7.8,12.4,6.2,66,5.321,100,33.33,rain,0,0,47.2,32.1,288.4,1010,39.8,13.1,60.7,5.1,3,10,2023-10-14T08:04:18,2023-10-14T18:49:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",729
"Haarlem, Netherlands",15/10/2023,10.9,7.8,9.1,10.9,5.9,7.8,5.2,76.8,8.225,100,75,rain,0,0,52.9,21.8,308.4,1020.2,49.3,13.4,30.2,2.6,1,10,2023-10-15T08:06:04,2023-10-15T18:47:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",665
"Haarlem, Netherlands",16/10/2023,12.9,7.1,9.5,12.9,5.7,8.7,7.1,86,3.199,100,29.17,rain,0,0,24.5,13,158.3,1022.3,50.5,13.7,57.5,4.9,2,10,2023-10-16T08:07:50,2023-10-16T18:45:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",258
"Haarlem, Netherlands",17/10/2023,12.3,5.9,8.6,12.3,3.3,7.1,5.4,81.5,0.211,100,4.17,rain,0,0,36.7,25.5,84.2,1018.9,35.6,14.1,72.6,6.4,4,10,2023-10-17T08:09:36,2023-10-17T18:43:16,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",308
"Haarlem, Netherlands",18/10/2023,12.6,6.6,9.1,12.6,2.8,7.2,5.3,77.6,0.064,100,8.33,rain,0,0,46.1,27.8,94.6,1005.5,50.4,12.8,61,5.3,3,10,2023-10-18T08:11:23,2023-10-18T18:41:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",308
"Haarlem, Netherlands",19/10/2023,17.7,9.9,14.4,17.7,6.5,14.1,13.3,93.7,13.915,100,50,rain,0,0,43.6,29,135.8,989.9,59.5,10.2,33,2.9,2,10,2023-10-19T08:13:10,2023-10-19T18:38:56,0.17,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",391
"Haarlem, Netherlands",20/10/2023,14.6,8.9,11.1,14.6,4.9,9.7,10.6,97.2,10.272,100,62.5,rain,0,0,57.2,34.4,92.4,980.4,91.3,7.4,9.3,0.9,0,10,2023-10-20T08:14:57,2023-10-20T18:36:48,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",707
"Haarlem, Netherlands",21/10/2023,15.2,12.1,13.2,15.2,12.1,13.2,11.3,89.2,13.935,100,37.5,rain,0,0,43.9,33.9,168.7,988.1,65.3,12.5,36.8,3.3,3,10,2023-10-21T08:16:45,2023-10-21T18:34:40,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",712
"Haarlem, Netherlands",22/10/2023,14.8,10.1,12.6,14.8,10.1,12.6,9,79.1,5.492,100,25,rain,0,0,46.4,35,218.8,1002.6,55,13.5,51.7,4.4,4,10,2023-10-22T08:18:32,2023-10-22T18:32:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",596
"Haarlem, Netherlands",23/10/2023,12.5,5.8,9.6,12.5,4.9,9.4,8.8,94.6,0.014,100,8.33,rain,0,0,34.3,20.8,96.9,1010.7,58.3,6.7,34.5,3,2,10,2023-10-23T08:20:20,2023-10-23T18:30:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",435
"Haarlem, Netherlands",24/10/2023,12.7,10.9,11.9,12.7,10.9,11.9,10.6,91.7,5.874,100,58.33,rain,0,0,42.6,28.1,184.9,1000.4,74.1,9.9,18.6,1.5,1,10,2023-10-24T08:22:09,2023-10-24T18:28:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",603
"Haarlem, Netherlands",25/10/2023,12,8.1,10,12,6.5,9.2,9.1,94.1,8.503,100,54.17,rain,0,0,27.3,19.3,104.6,996.4,47.9,11.2,14.7,1.3,1,10,2023-10-25T08:23:57,2023-10-25T18:26:21,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",501
"Haarlem, Netherlands",26/10/2023,11.3,6,9,11.3,5.5,8.6,8.3,95.2,1.83,100,12.5,rain,0,0,23.7,17.3,118,995.1,76.4,5.2,38.6,3.3,2,10,2023-10-26T08:25:46,2023-10-26T18:24:19,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",411
"Haarlem, Netherlands",27/10/2023,11.8,9.9,10.6,11.8,8.3,10.3,10.2,97.2,5.671,100,66.67,rain,0,0,23.5,16.8,133.2,991.4,73.6,7.9,22.1,1.9,1,10,2023-10-27T08:27:35,2023-10-27T18:22:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",650
"Haarlem, Netherlands",28/10/2023,13.8,9.8,11.3,13.8,7.9,11,9.6,89.4,7.124,100,16.67,rain,0,0,38,26.6,169,993.4,64,12.3,27.3,2.3,2,10,2023-10-28T08:29:25,2023-10-28T18:20:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",756
"Haarlem, Netherlands",29/10/2023,14.7,11.7,12.8,14.7,11.7,12.8,10,83.3,10.975,100,41.67,rain,0,0,61.8,40.3,195.6,990.1,53.4,13.7,38.9,3.7,3,10,2023-10-29T07:31:14,2023-10-29T17:18:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",591
"Haarlem, Netherlands",30/10/2023,13.3,9.8,11.3,13.3,6.8,10.6,9.5,89.2,6.582,100,37.5,rain,0,0,44.4,24.3,184.6,996.8,37.4,12.2,33.8,3,2,10,2023-10-30T07:33:04,2023-10-30T17:16:24,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",254
"Haarlem, Netherlands",31/10/2023,13.9,9.6,11.2,13.9,8.2,11.1,9.8,91.6,21.688,100,66.67,rain,0,0,26.4,21,218.3,1000,58.3,11.1,31.1,2.6,3,10,2023-10-31T07:34:53,2023-10-31T17:14:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06257099999,06344099999",271
"Haarlem, Netherlands",01/11/2023,14.3,10.3,12.3,14.3,10.3,12.3,10.4,88.3,9.733,100,33.33,rain,0,0,47.3,33.8,180.1,996.7,59.8,12.8,37.5,3.2,2,10,2023-11-01T07:36:43,2023-11-01T17:12:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",390
"Haarlem, Netherlands",02/11/2023,11.9,8.6,10.6,11.9,4,9.9,7.9,83.2,5.071,100,54.17,rain,0,0,83.8,58,169.4,974.6,76.5,13.2,12.3,1.1,1,10,2023-11-02T07:38:33,2023-11-02T17:10:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",255
"Haarlem, Netherlands",03/11/2023,11.8,8.5,10.5,11.8,5,9.3,8.2,85.7,21.315,100,50,rain,0,0,70,46,206.2,979.9,69.5,12.1,28.1,2.5,2,10,2023-11-03T07:40:23,2023-11-03T17:08:53,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",473
"Haarlem, Netherlands",04/11/2023,10.1,8.5,9.4,10.1,5,6.3,7.7,89.6,5.324,100,50,rain,0,0,47.5,29.6,170.9,976.5,76.4,13.5,24.5,2,2,10,2023-11-04T07:42:13,2023-11-04T17:07:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",626
"Haarlem, Netherlands",05/11/2023,12.1,9.1,10.7,12.1,6.4,10.1,8.5,86.8,6.828,100,54.17,rain,0,0,58.6,43.1,228.6,976.1,74.9,12.8,21.4,1.7,1,10,2023-11-05T07:44:03,2023-11-05T17:05:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",519
"Haarlem, Netherlands",06/11/2023,12,9.5,10.7,12,6.1,10.1,8.1,84,6.088,100,29.17,rain,0,0,48,40,212,997.1,58.1,14.2,42.2,3.7,3,10,2023-11-06T07:45:53,2023-11-06T17:03:32,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",265
"Haarlem, Netherlands",07/11/2023,12.3,8.9,10.5,12.3,6,9.7,7.9,84.1,10.894,100,25,rain,0,0,43.9,28.6,209,1006.3,51.9,13.7,37.5,3.1,3,10,2023-11-07T07:47:43,2023-11-07T17:01:49,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06257099999,06344099999",227
"Haarlem, Netherlands",08/11/2023,11.1,9,10.1,11.1,5.4,8.9,8.2,88.5,7.485,100,62.5,rain,0,0,47.8,33.4,197.3,1007,63.4,11.4,22.2,1.9,1,10,2023-11-08T07:49:32,2023-11-08T17:00:07,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",291
"Haarlem, Netherlands",09/11/2023,11,7.6,9.5,11,3.7,7.9,7.6,87.8,13.733,100,45.83,rain,0,0,44.5,31.9,203.1,998.1,62.4,11.3,29.7,2.6,2,10,2023-11-09T07:51:22,2023-11-09T16:58:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",285
"Haarlem, Netherlands",10/11/2023,9,7.2,7.9,6.6,3.4,4.7,6.2,89.6,12.421,100,33.33,rain,0,0,39.2,26.8,204.5,994.2,62.2,13.5,5.8,0.5,0,10,2023-11-10T07:53:11,2023-11-10T16:56:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",822
"Haarlem, Netherlands",11/11/2023,10.6,6.9,8.6,10.6,4.8,6.7,5.4,80.7,7.809,100,45.83,rain,0,0,30,24.7,264.1,1002.7,49.1,14.9,27.5,2.4,2,10,2023-11-11T07:55:00,2023-11-11T16:55:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",744
"Haarlem, Netherlands",12/11/2023,9.9,3.1,6.2,8.1,0.7,4.5,5.4,94.7,0.845,100,12.5,rain,0,0,21.4,14.3,173.9,1005.7,58.9,7.9,26,2.2,1,10,2023-11-12T07:56:48,2023-11-12T16:53:41,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",540
"Haarlem, Netherlands",13/11/2023,14.4,5.3,9.8,14.4,2.7,8.6,8,89.1,2.985,100,29.17,rain,0,0,75.1,50.3,209.4,999.8,72,7.9,10.3,0.8,1,10,2023-11-13T07:58:36,2023-11-13T16:52:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",233
"Haarlem, Netherlands",14/11/2023,13.6,10.7,12.4,13.6,10.7,12.4,9.6,83.2,4.228,100,29.17,rain,0,0,69.6,47.5,248.9,1000.5,75.8,10.6,19.5,1.6,1,10,2023-11-14T08:00:24,2023-11-14T16:50:40,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",276
"Haarlem, Netherlands",15/11/2023,11.9,10.1,11.1,11.9,10.1,11.1,8.5,84,12.12,100,45.83,rain,0,0,45.1,34.7,262.3,1011.2,69.3,12,21.7,1.9,1,10,2023-11-15T08:02:11,2023-11-15T16:49:13,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",264
"Haarlem, Netherlands",16/11/2023,10.3,3.7,7.5,10.3,2.8,6.3,5.8,89,2.547,100,20.83,rain,0,0,46.1,30.8,24.2,1013.2,62.7,12.2,21.8,2.1,1,10,2023-11-16T08:03:57,2023-11-16T16:47:49,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",314
"Haarlem, Netherlands",17/11/2023,9.4,3.2,6.1,7.8,2.9,4.8,4.5,90.5,0,0,0,rain,0,0,24.1,12.7,184,1018.8,46.9,11,30,2.5,2,10,2023-11-17T08:05:43,2023-11-17T16:46:26,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",502
"Haarlem, Netherlands",18/11/2023,13.4,4.9,8,13.4,2.4,5.5,7.3,94.9,5.163,100,45.83,rain,0,0,42.9,32.3,169.3,1015.5,58.5,7.7,7.7,0.6,0,10,2023-11-18T08:07:28,2023-11-18T16:45:07,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",737
"Haarlem, Netherlands",19/11/2023,13.6,12,12.9,13.6,12,12.9,10.4,84.6,4.301,100,33.33,rain,0,0,61.2,40.4,239.3,1005.8,69.1,9.9,20.1,1.7,2,10,2023-11-19T08:09:12,2023-11-19T16:43:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",590
"Haarlem, Netherlands",20/11/2023,12.5,6.7,10.6,12.5,4.8,10.1,8.7,88.4,5.305,100,54.17,rain,0,0,50.7,31.4,242.6,1007.1,60.3,10.3,24.3,2.1,2,10,2023-11-20T08:10:56,2023-11-20T16:42:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",306
"Haarlem, Netherlands",21/11/2023,10.3,6,8.7,10.3,3.8,7.5,7.5,92.5,0.477,100,16.67,rain,0,0,34.7,21.4,17,1017.5,73.8,10.2,14.5,1.3,1,10,2023-11-21T08:12:38,2023-11-21T16:41:22,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",248
"Haarlem, Netherlands",22/11/2023,11.1,2.5,6.4,11.1,2,4.4,4.9,90.1,0.009,100,12.5,rain,0,0,34.6,25.1,202.7,1027.6,57.3,9.4,23,1.9,1,10,2023-11-22T08:14:19,2023-11-22T16:40:13,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",271
"Haarlem, Netherlands",23/11/2023,13.5,10.9,12.1,13.5,10.9,12.1,9.5,84.5,0.236,100,20.83,rain,0,0,59.2,44.4,265.8,1018.7,64.2,12,23.2,2,2,10,2023-11-23T08:16:00,2023-11-23T16:39:06,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",270
"Haarlem, Netherlands",24/11/2023,9.6,5.9,7.4,6,0.8,3.1,3.1,74.6,1.038,100,62.5,rain,0,0,79.5,50.6,320,1011.8,49.5,12.2,20.7,1.8,2,10,2023-11-24T08:17:39,2023-11-24T16:38:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",538
"Haarlem, Netherlands",25/11/2023,8.4,5,6.6,4.8,2.3,3.5,3,78.1,5.451,100,37.5,rain,0,0,57.2,31.8,325,1013,37.4,12.6,17,1.6,2,10,2023-11-25T08:19:16,2023-11-25T16:37:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",892
"Haarlem, Netherlands",26/11/2023,8.2,3.5,6.4,7.5,1.2,4.6,4.2,85.6,1.932,100,20.83,rain,0,0,24.5,18.5,240.7,1013.8,66.8,12.8,15,1.3,1,10,2023-11-26T08:20:53,2023-11-26T16:36:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",772
"Haarlem, Netherlands",27/11/2023,6.3,3,4.8,2.7,-1.8,1,4.1,95.2,11.3,100,95.83,rain,0,0,42.6,25.5,115.4,998.4,90.7,9.6,6.8,0.5,0,10,2023-11-27T08:22:27,2023-11-27T16:35:08,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",292
"Haarlem, Netherlands",28/11/2023,4.8,0.4,3.1,2.9,-3.7,-0.6,0.1,81.1,3.08,100,20.83,"rain,snow",0,0,44.2,27.8,336.6,1004.6,46.5,14.8,28.7,2.5,2,10,2023-11-28T08:24:01,2023-11-28T16:34:16,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06257099999,06344099999",283
"Haarlem, Netherlands",29/11/2023,5.8,1.3,3.1,3.1,-2,-0.1,1.1,86.4,8.899,100,37.5,"rain,snow",0,0,57.9,32.6,268.6,1001.3,51.6,13.8,17.9,1.6,1,10,2023-11-29T08:25:32,2023-11-29T16:33:26,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,C0449,06240099999,06257099999,06344099999",329
"Haarlem, Netherlands",30/11/2023,4.5,-1.3,1,4.5,-4.2,-0.5,0,93.8,2.423,100,8.33,"rain,snow",0,0,14,9.7,90.2,1001.8,54.3,6.4,26.2,2.4,2,10,2023-11-30T08:27:02,2023-11-30T16:32:40,0.6,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",292
"Haarlem, Netherlands",01/12/2023,1.7,-4.1,-0.8,-1.6,-6.2,-3.7,-2.4,88.8,0,0,0,,0,0,19.9,13.6,80.6,1007.3,53.2,8.9,26.1,2.2,2,10,2023-12-01T08:28:30,2023-12-01T16:31:57,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",477
"Haarlem, Netherlands",02/12/2023,3.4,-4.3,-0.3,0.9,-7.1,-2.9,-1.3,93.1,0.432,100,4.17,rain,0.1,0,22.6,15.8,204.7,1013.3,40.2,9,23,2,2,10,2023-12-02T08:29:56,2023-12-02T16:31:18,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,snow,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",895
"Haarlem, Netherlands",03/12/2023,2,-0.8,1,-1.4,-5.6,-3.6,-0.5,90.3,3.63,100,29.17,"rain,snow",2.1,0.4,36.7,26.6,166.4,1017.1,64.1,7,21.7,1.8,1,10,2023-12-03T08:31:21,2023-12-03T16:30:41,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",634
"Haarlem, Netherlands",04/12/2023,3.3,1.1,2,-1.1,-4.1,-2.8,-0.5,83.5,2.448,100,41.67,"rain,snow",0.3,1.1,34.9,24.7,126.2,1005.2,72.2,11.7,16,1.5,1,10,2023-12-04T08:32:43,2023-12-04T16:30:08,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",321
"Haarlem, Netherlands",05/12/2023,2.1,1.6,1.8,-0.5,-3.1,-2.2,1.1,95.4,1.657,100,37.5,"rain,snow",0,0,33,20.1,31.3,1003.1,93.6,6,7.2,0.7,0,10,2023-12-05T08:34:02,2023-12-05T16:29:38,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",389
"Haarlem, Netherlands",06/12/2023,6.4,-0.5,3.2,4.6,-2.5,1.7,1.6,89.2,0.602,100,25,"rain,snow",0,0,26.8,10.8,299.5,1014.4,48.1,11.4,16.1,1.5,2,10,2023-12-06T08:35:20,2023-12-06T16:29:12,0.79,"Snow, Rain, Partially cloudy",Clearing in the afternoon with a chance of rain or snow throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",447
