"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"5-3-2024 13:00:00 - 14:00:00","45356.5416666667","407 #","407.0167","13 #","12.6667","90 #","89.9333","304 #","304.4167","0 #","0.0000","17 #","17.0500","4,10 #","4.1000","392 #","391.5833","0 %","0.0000","100 %","0000010000"
"5-3-2024 14:00:00 - 15:00:00","45356.5833333333","401 #","401.3500","11 #","11.2833","83 #","82.8167","307 #","307.2500","0 #","0.0000","15 #","14.8333","3,68 #","3.6833","390 #","389.5000","0 %","0.0000","100 %","0000010000"
"5-3-2024 15:00:00 - 16:00:00","45356.6250000000","398 #","398.2333","11 #","11.1833","78 #","78.3500","309 #","308.7000","0 #","0.0000","18 #","17.9167","3,95 #","3.9500","382 #","382.2333","0 %","0.0000","100 %","0000010000"
"5-3-2024 16:00:00 - 17:00:00","45356.6666666667","299 #","298.6000","11 #","11.1833","72 #","72.1333","215 #","215.2833","0 #","0.0000","14 #","13.6000","3,48 #","3.4833","284 #","284.2333","0 %","0.0000","100 %","0000010000"
"5-3-2024 17:00:00 - 18:00:00","45356.7083333333","182 #","182.3167","8,87 #","8.8667","42 #","42.3500","131 #","131.1000","0 #","0.0000","9,12 #","9.1167","2,20 #","2.2000","173 #","173.4333","0 %","0.0000","100 %","0000010000"
"5-3-2024 18:00:00 - 19:00:00","45356.7500000000","100 #","100.0000","6,22 #","6.2167","24 #","23.9500","70 #","69.8333","0 #","0.0000","5,35 #","5.3500","1,20 #","1.2000","95 #","95.0333","0 %","0.0000","100 %","0000010000"
"5-3-2024 19:00:00 - 20:00:00","45356.7916666667","72 #","72.1333","3,97 #","3.9667","9,40 #","9.4000","59 #","58.7667","0 #","0.0000","0,45 #","0.4500","0,22 #","0.2167","73 #","72.6833","0 %","0.0000","100 %","0000010000"
"5-3-2024 20:00:00 - 21:00:00","45356.8333333333","69 #","68.6167","4,10 #","4.1000","11 #","11.3167","53 #","53.2000","0 #","0.0000","1,37 #","1.3667","0,08 #","0.0833","68 #","67.5667","0 %","0.0000","100 %","0000010000"
"5-3-2024 21:00:00 - 22:00:00","45356.8750000000","66 #","65.9333","3,62 #","3.6167","12 #","12.3833","50 #","49.9333","0 #","0.0000","0,90 #","0.9000","0,47 #","0.4667","65 #","64.7333","0 %","0.0000","100 %","0000010000"
"5-3-2024 22:00:00 - 23:00:00","45356.9166666667","61 #","60.5167","3,40 #","3.4000","11 #","11.3500","46 #","45.7667","0 #","0.0000","0,87 #","0.8667","0,45 #","0.4500","60 #","59.6500","0 %","0.0000","100 %","0000010000"
"5-3-2024 23:00:00 - 00:00:00","45356.9583333333","55 #","55.1333","3,15 #","3.1500","11 #","10.9667","41 #","41.0167","0 #","0.0000","0,67 #","0.6667","0,12 #","0.1167","55 #","54.6333","0 %","0.0000","100 %","0000010000"
"6-3-2024 00:00:00 - 01:00:00","45357.0000000000","52 #","51.7500","3,12 #","3.1167","8,85 #","8.8500","40 #","39.7833","0 #","0.0000","0,82 #","0.8167","0,07 #","0.0667","52 #","51.6167","0 %","0.0000","100 %","0000010000"
"6-3-2024 01:00:00 - 02:00:00","45357.0416666667","50 #","50.0500","3 #","3.0000","7,12 #","7.1167","40 #","39.9333","0 #","0.0000","0,05 #","0.0500","0,13 #","0.1333","50 #","50.4333","0 %","0.0000","100 %","0000010000"
"6-3-2024 02:00:00 - 03:00:00","45357.0833333333","48 #","47.6500","3,03 #","3.0333","7,13 #","7.1333","37 #","37.4833","0 #","0.0000","0,42 #","0.4167","0 #","0.0000","47 #","47.4667","0 %","0.0000","100 %","0000010000"
"6-3-2024 03:00:00 - 04:00:00","45357.1250000000","47 #","47.0000","3 #","3.0000","6,47 #","6.4667","38 #","37.5333","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","47 #","47.2500","0 %","0.0000","100 %","0000010000"
"6-3-2024 04:00:00 - 05:00:00","45357.1666666667","47 #","47.4167","3,23 #","3.2333","6,95 #","6.9500","37 #","37.2333","0 #","0.0000","0 #","0.0000","0 #","0.0000","48 #","48.2333","0 %","0.0000","100 %","0000010000"
"6-3-2024 05:00:00 - 06:00:00","45357.2083333333","48 #","47.5333","3 #","3.0000","7,20 #","7.2000","37 #","37.3333","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","48 #","48.2500","0 %","0.0000","100 %","0000010000"
"6-3-2024 06:00:00 - 07:00:00","45357.2500000000","49 #","48.5000","3,50 #","3.5000","7,90 #","7.9000","37 #","37.1000","0 #","0.0000","0,20 #","0.2000","0,10 #","0.1000","50 #","49.5167","0 %","0.0000","100 %","0000010000"
"6-3-2024 07:00:00 - 08:00:00","45357.2916666667","52 #","52.1667","3,08 #","3.0833","9,92 #","9.9167","39 #","39.1667","0 #","0.0000","0,42 #","0.4167","0,33 #","0.3333","53 #","52.5667","0 %","0.0000","100 %","0000010000"
"6-3-2024 08:00:00 - 09:00:00","45357.3333333333","77 #","77.3167","4,45 #","4.4500","19 #","19.0167","54 #","53.8500","0 #","0.0000","2,12 #","2.1167","0,52 #","0.5167","78 #","77.5000","0 %","0.0000","100 %","0000010000"
"6-3-2024 09:00:00 - 10:00:00","45357.3750000000","221 #","220.8833","9,93 #","9.9333","47 #","46.7667","164 #","164.1833","0 #","0.0000","10 #","10.0333","2,98 #","2.9833","215 #","214.7000","0 %","0.0000","100 %","0000010000"
"6-3-2024 10:00:00 - 11:00:00","45357.4166666667","301 #","301.4074","12 #","12.1667","61 #","61.2963","228 #","227.9444","0 #","0.0000","12 #","12.2593","3,80 #","3.7963","292 #","291.9630","7 %","6.5800","100 %","0000010000"
"6-3-2024 11:00:00 - 12:00:00","45357.4583333333","338 #","337.9333","13 #","13.0667","66 #","66.3500","259 #","258.5167","0 #","0.0000","14 #","14.1167","3,75 #","3.7500","325 #","325.4000","0 %","0.0000","100 %","0000010000"
"6-3-2024 12:00:00 - 13:00:00","45357.5000000000","322 #","321.5833","13 #","12.9000","86 #","86.1667","223 #","222.5167","0 #","0.0000","16 #","15.9167","4,43 #","4.4333","306 #","306.3167","0 %","0.0000","100 %","0000010000"
"6-3-2024 13:00:00 - 14:00:00","45357.5416666667","359 #","359.1333","13 #","12.9167","84 #","84.3000","262 #","261.9167","0 #","0.0000","16 #","16.3167","4,98 #","4.9833","344 #","343.6833","0 %","0.0000","100 %","0000010000"
"6-3-2024 14:00:00 - 15:00:00","45357.5833333333","362 #","362.2167","12 #","11.8500","82 #","81.6500","269 #","268.7167","0 #","0.0000","16 #","15.8000","3,57 #","3.5667","348 #","348.2667","0 %","0.0000","100 %","0000010000"
"6-3-2024 15:00:00 - 16:00:00","45357.6250000000","335 #","335.2667","12 #","11.9167","66 #","65.6833","258 #","257.6667","0 #","0.0000","12 #","12.4000","4,83 #","4.8333","322 #","321.9833","0 %","0.0000","100 %","0000010000"
"6-3-2024 16:00:00 - 17:00:00","45357.6666666667","271 #","271.0500","10 #","10.2833","68 #","68.3167","192 #","192.4500","0 #","0.0000","18 #","17.7667","4,32 #","4.3167","253 #","252.5833","0 %","0.0000","100 %","0000010000"
"6-3-2024 17:00:00 - 18:00:00","45357.7083333333","195 #","195.1500","8,32 #","8.3167","46 #","45.7167","141 #","141.1167","0 #","0.0000","9,97 #","9.9667","2,98 #","2.9833","184 #","183.8667","0 %","0.0000","100 %","0000010000"
"6-3-2024 18:00:00 - 19:00:00","45357.7500000000","135 #","134.8500","5,68 #","5.6833","31 #","31.0833","98 #","98.0833","0 #","0.0000","6,52 #","6.5167","1,75 #","1.7500","128 #","127.8833","0 %","0.0000","100 %","0000010000"
"6-3-2024 19:00:00 - 20:00:00","45357.7916666667","91 #","90.8000","4,80 #","4.8000","21 #","20.7667","65 #","65.2333","0 #","0.0000","4,17 #","4.1667","0,88 #","0.8833","87 #","86.9167","0 %","0.0000","100 %","0000010000"
"6-3-2024 20:00:00 - 21:00:00","45357.8333333333","74 #","73.9000","3,67 #","3.6667","16 #","15.8667","54 #","54.3667","0 #","0.0000","1,62 #","1.6167","0,70 #","0.7000","72 #","72.1000","0 %","0.0000","100 %","0000010000"
"6-3-2024 21:00:00 - 22:00:00","45357.8750000000","65 #","65.1000","4,17 #","4.1667","11 #","10.9500","50 #","49.9833","0 #","0.0000","0,75 #","0.7500","0,17 #","0.1667","65 #","65.0333","0 %","0.0000","100 %","0000010000"
"6-3-2024 22:00:00 - 23:00:00","45357.9166666667","59 #","59.0667","3,55 #","3.5500","13 #","12.5667","43 #","42.9500","0 #","0.0000","1,33 #","1.3333","0,47 #","0.4667","57 #","57.3667","0 %","0.0000","100 %","0000010000"
"6-3-2024 23:00:00 - 00:00:00","45357.9583333333","56 #","55.8000","3,15 #","3.1500","9,38 #","9.3833","43 #","43.2667","0 #","0.0000","0,33 #","0.3333","0 #","0.0000","56 #","55.8167","0 %","0.0000","100 %","0000010000"
"7-3-2024 00:00:00 - 01:00:00","45358.0000000000","54 #","54.0833","3 #","3.0000","8,47 #","8.4667","43 #","42.6167","0 #","0.0000","0,08 #","0.0833","0,23 #","0.2333","54 #","54.4333","0 %","0.0000","100 %","0000010000"
"7-3-2024 01:00:00 - 02:00:00","45358.0416666667","53 #","52.7167","3 #","3.0000","8,52 #","8.5167","41 #","41.2000","0 #","0.0000","0,08 #","0.0833","0,07 #","0.0667","53 #","52.7833","0 %","0.0000","100 %","0000010000"
"7-3-2024 02:00:00 - 03:00:00","45358.0833333333","52 #","51.9167","3 #","3.0000","8,22 #","8.2167","41 #","40.7000","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","52 #","52.2500","0 %","0.0000","100 %","0000010000"
"7-3-2024 03:00:00 - 04:00:00","45358.1250000000","52 #","51.9667","3,07 #","3.0667","7,98 #","7.9833","41 #","40.9167","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","52 #","51.9167","0 %","0.0000","100 %","0000010000"
"7-3-2024 04:00:00 - 05:00:00","45358.1666666667","51 #","51.0333","3,22 #","3.2167","8,33 #","8.3333","39 #","39.4833","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.1333","0 %","0.0000","100 %","0000010000"
"7-3-2024 05:00:00 - 06:00:00","45358.2083333333","51 #","50.7333","3,17 #","3.1667","7,98 #","7.9833","40 #","39.5833","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.4000","0 %","0.0000","100 %","0000010000"
"7-3-2024 06:00:00 - 07:00:00","45358.2500000000","50 #","49.9000","3 #","3.0000","8,53 #","8.5333","38 #","38.3667","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.2000","0 %","0.0000","100 %","0000010000"
"7-3-2024 07:00:00 - 08:00:00","45358.2916666667","54 #","54.0500","3,12 #","3.1167","11 #","10.9167","40 #","40.0167","0 #","0.0000","0,02 #","0.0167","0,12 #","0.1167","54 #","54.4333","0 %","0.0000","100 %","0000010000"
"7-3-2024 08:00:00 - 09:00:00","45358.3333333333","101 #","100.9167","5,50 #","5.5000","29 #","28.7333","67 #","66.6833","0 #","0.0000","3,18 #","3.1833","1,15 #","1.1500","99 #","99.3500","0 %","0.0000","100 %","0000010000"
"7-3-2024 09:00:00 - 10:00:00","45358.3750000000","314 #","313.6833","12 #","11.9833","72 #","71.6167","230 #","230.0833","0 #","0.0000","15 #","14.9000","2,97 #","2.9667","303 #","302.5500","0 %","0.0000","100 %","0000010000"
"7-3-2024 10:00:00 - 11:00:00","45358.4166666667","398 #","397.8000","13 #","12.7167","78 #","77.8000","307 #","307.2833","0 #","0.0000","17 #","17.0000","4,90 #","4.9000","381 #","381.4833","0 %","0.0000","100 %","0000010000"
"7-3-2024 11:00:00 - 12:00:00","45358.4583333333","423 #","422.9333","13 #","12.9667","89 #","89.3333","321 #","320.6333","0 #","0.0000","18 #","17.9667","4,58 #","4.5833","406 #","405.5833","0 %","0.0000","100 %","0000010000"
"7-3-2024 12:00:00 - 13:00:00","45358.5000000000","402 #","402.4167","15 #","15.3333","102 #","101.9333","285 #","285.1500","0 #","0.0000","21 #","21.3167","6,18 #","6.1833","380 #","380.2333","0 %","0.0000","100 %","0000010000"
"7-3-2024 13:00:00 - 14:00:00","45358.5416666667","451 #","450.9000","18 #","18.4500","109 #","109.0500","323 #","323.4000","0 #","0.0000","25 #","24.9000","7,37 #","7.3667","427 #","427.2833","0 %","0.0000","100 %","0000010000"
"7-3-2024 14:00:00 - 15:00:00","45358.5833333333","464 #","464.0000","19 #","18.8167","103 #","103.2667","342 #","341.9167","0 #","0.0000","24 #","24.1167","5,55 #","5.5500","442 #","442.4167","0 %","0.0000","100 %","0000010000"
"7-3-2024 15:00:00 - 16:00:00","45358.6250000000","407 #","407.1500","17 #","16.5667","86 #","86.4667","304 #","304.1167","0 #","0.0000","21 #","21.1500","5,47 #","5.4667","386 #","385.9000","0 %","0.0000","100 %","0000010000"
"7-3-2024 16:00:00 - 17:00:00","45358.6666666667","304 #","303.8333","14 #","14.3000","67 #","66.6333","223 #","222.9000","0 #","0.0000","14 #","14.1333","3,47 #","3.4667","290 #","290.4833","0 %","0.0000","100 %","0000010000"
"7-3-2024 17:00:00 - 18:00:00","45358.7083333333","212 #","212.1667","14 #","13.8833","54 #","54.2333","144 #","144.0500","0 #","0.0000","16 #","15.5833","1,67 #","1.6667","200 #","199.9167","0 %","0.0000","100 %","0000010000"
"7-3-2024 18:00:00 - 19:00:00","45358.7500000000","118 #","118.4333","8,10 #","8.1000","32 #","32.2333","78 #","78.1000","0 #","0.0000","8,62 #","8.6167","1,70 #","1.7000","111 #","110.9500","0 %","0.0000","100 %","0000010000"
"7-3-2024 19:00:00 - 20:00:00","45358.7916666667","91 #","90.7167","5,92 #","5.9167","21 #","20.8333","64 #","63.9667","0 #","0.0000","2,23 #","2.2333","0,67 #","0.6667","91 #","90.5167","0 %","0.0000","100 %","0000010000"
"7-3-2024 20:00:00 - 21:00:00","45358.8333333333","78 #","77.9500","5,62 #","5.6167","18 #","17.5167","55 #","54.8167","0 #","0.0000","1,83 #","1.8333","0,43 #","0.4333","79 #","78.7167","0 %","0.0000","100 %","0000010000"
"7-3-2024 21:00:00 - 22:00:00","45358.8750000000","63 #","63.3000","4,78 #","4.7833","12 #","12.3833","46 #","46.1333","0 #","0.0000","0,90 #","0.9000","0,17 #","0.1667","64 #","63.8500","0 %","0.0000","100 %","0000010000"
"7-3-2024 22:00:00 - 23:00:00","45358.9166666667","58 #","57.9500","4,27 #","4.2667","11 #","11.0667","43 #","42.6167","0 #","0.0000","0,63 #","0.6333","0,13 #","0.1333","59 #","58.6333","0 %","0.0000","100 %","0000010000"
"7-3-2024 23:00:00 - 00:00:00","45358.9583333333","57 #","57.3500","4,50 #","4.5000","9,82 #","9.8167","43 #","43.0333","0 #","0.0000","0,70 #","0.7000","0,32 #","0.3167","58 #","57.7667","0 %","0.0000","100 %","0000010000"
"8-3-2024 00:00:00 - 01:00:00","45359.0000000000","56 #","56.1000","4,57 #","4.5667","9,68 #","9.6833","42 #","41.8500","0 #","0.0000","0,75 #","0.7500","0,12 #","0.1167","57 #","56.7833","0 %","0.0000","100 %","0000010000"
"8-3-2024 01:00:00 - 02:00:00","45359.0416666667","53 #","52.5500","4 #","4.0000","9,70 #","9.7000","39 #","38.8500","0 #","0.0000","0 #","0.0000","0,17 #","0.1667","54 #","54.3167","0 %","0.0000","100 %","0000010000"
"8-3-2024 02:00:00 - 03:00:00","45359.0833333333","50 #","50.3000","4 #","4.0000","9,40 #","9.4000","37 #","36.9000","0 #","0.0000","0,03 #","0.0333","0,17 #","0.1667","51 #","51.2667","0 %","0.0000","100 %","0000010000"
"8-3-2024 03:00:00 - 04:00:00","45359.1250000000","51 #","50.5667","4,42 #","4.4167","9,80 #","9.8000","36 #","36.3500","0 #","0.0000","1,22 #","1.2167","0,13 #","0.1333","50 #","50.2333","0 %","0.0000","100 %","0000010000"
"8-3-2024 04:00:00 - 05:00:00","45359.1666666667","51 #","50.9000","4,27 #","4.2667","9,82 #","9.8167","37 #","36.8167","0 #","0.0000","1,25 #","1.2500","0,07 #","0.0667","51 #","50.5833","0 %","0.0000","100 %","0000010000"
"8-3-2024 05:00:00 - 06:00:00","45359.2083333333","51 #","50.7333","4,17 #","4.1667","8,73 #","8.7333","38 #","37.8333","0 #","0.0000","1,83 #","1.8333","0,08 #","0.0833","51 #","50.8333","0 %","0.0000","100 %","0000010000"
"8-3-2024 06:00:00 - 07:00:00","45359.2500000000","52 #","51.5167","4,53 #","4.5333","8,85 #","8.8500","38 #","38.1333","0 #","0.0000","0,80 #","0.8000","0,08 #","0.0833","52 #","51.8167","0 %","0.0000","100 %","0000010000"
"8-3-2024 07:00:00 - 08:00:00","45359.2916666667","55 #","55.4333","4,47 #","4.4667","9,88 #","9.8833","41 #","41.0833","0 #","0.0000","1,62 #","1.6167","0,27 #","0.2667","55 #","55.1167","0 %","0.0000","100 %","0000010000"
"8-3-2024 08:00:00 - 09:00:00","45359.3333333333","66 #","66.3167","5 #","5.0000","13 #","13.1333","48 #","48.1833","0 #","0.0000","1,38 #","1.3833","0,23 #","0.2333","66 #","66.3000","0 %","0.0000","100 %","0000010000"
"8-3-2024 09:00:00 - 10:00:00","45359.3750000000","126 #","125.7333","6,03 #","6.0333","27 #","27.3500","92 #","92.3500","0 #","0.0000","3,33 #","3.3333","1,30 #","1.3000","125 #","125.1000","0 %","0.0000","100 %","0000010000"
"8-3-2024 10:00:00 - 11:00:00","45359.4166666667","164 #","163.9833","6,33 #","6.3333","32 #","31.6167","126 #","126.0333","0 #","0.0000","3,62 #","3.6167","1,37 #","1.3667","163 #","162.7667","0 %","0.0000","100 %","0000010000"
"8-3-2024 11:00:00 - 12:00:00","45359.4583333333","201 #","201.2167","7,52 #","7.5167","43 #","43.1500","151 #","150.5500","0 #","0.0000","6,12 #","6.1167","1,92 #","1.9167","198 #","198.4167","0 %","0.0000","100 %","0000010000"
"8-3-2024 12:00:00 - 13:00:00","45359.5000000000","199 #","198.7500","7,27 #","7.2667","47 #","47.3000","144 #","144.1833","0 #","0.0000","8,07 #","8.0667","2,58 #","2.5833","193 #","193.0167","0 %","0.0000","100 %","0000010000"
"8-3-2024 13:00:00 - 14:00:00","45359.5416666667","191 #","190.6667","7,72 #","7.7167","46 #","46.2500","137 #","136.7000","0 #","0.0000","7,05 #","7.0500","2,60 #","2.6000","185 #","184.9667","0 %","0.0000","100 %","0000010000"
"8-3-2024 14:00:00 - 15:00:00","45359.5833333333","190 #","189.8167","6,22 #","6.2167","40 #","40.1833","143 #","143.4167","0 #","0.0000","8,12 #","8.1167","2,60 #","2.6000","182 #","181.7833","0 %","0.0000","100 %","0000010000"
"8-3-2024 15:00:00 - 16:00:00","45359.6250000000","166 #","166.3333","7,67 #","7.6667","43 #","42.9667","116 #","115.7000","0 #","0.0000","9,82 #","9.8167","2,48 #","2.4833","157 #","156.5833","0 %","0.0000","100 %","0000010000"
"8-3-2024 16:00:00 - 17:00:00","45359.6666666667","115 #","115.4167","7,03 #","7.0333","23 #","23.2333","85 #","85.1500","0 #","0.0000","5,63 #","5.6333","1,15 #","1.1500","111 #","111.1167","0 %","0.0000","100 %","0000010000"
"8-3-2024 17:00:00 - 18:00:00","45359.7083333333","88 #","87.8667","5,78 #","5.7833","19 #","19.0000","63 #","63.0833","0 #","0.0000","3,10 #","3.1000","0,90 #","0.9000","86 #","85.6833","0 %","0.0000","100 %","0000010000"
"8-3-2024 18:00:00 - 19:00:00","45359.7500000000","76 #","75.9833","4,57 #","4.5667","16 #","15.8500","56 #","55.5667","0 #","0.0000","2,25 #","2.2500","0,42 #","0.4167","76 #","75.5833","0 %","0.0000","100 %","0000010000"
"8-3-2024 19:00:00 - 20:00:00","45359.7916666667","65 #","64.9000","4,95 #","4.9500","11 #","11.0333","49 #","48.9167","0 #","0.0000","0,87 #","0.8667","0,43 #","0.4333","65 #","65.1167","0 %","0.0000","100 %","0000010000"
"8-3-2024 20:00:00 - 21:00:00","45359.8333333333","64 #","64.3833","4,38 #","4.3833","11 #","11.4833","49 #","48.5167","0 #","0.0000","1,05 #","1.0500","0,30 #","0.3000","65 #","64.7500","0 %","0.0000","100 %","0000010000"
"8-3-2024 21:00:00 - 22:00:00","45359.8750000000","63 #","63.2333","3,62 #","3.6167","9,27 #","9.2667","50 #","50.3500","0 #","0.0000","0,87 #","0.8667","0,17 #","0.1667","64 #","64.2333","0 %","0.0000","100 %","0000010000"
"8-3-2024 22:00:00 - 23:00:00","45359.9166666667","62 #","62.4167","4,07 #","4.0667","8,38 #","8.3833","50 #","49.9667","0 #","0.0000","0,45 #","0.4500","0,08 #","0.0833","63 #","62.9167","0 %","0.0000","100 %","0000010000"
"8-3-2024 23:00:00 - 00:00:00","45359.9583333333","61 #","60.5333","3,93 #","3.9333","7,58 #","7.5833","49 #","49.0167","0 #","0.0000","0,60 #","0.6000","0,27 #","0.2667","61 #","60.8667","0 %","0.0000","100 %","0000010000"
"9-3-2024 00:00:00 - 01:00:00","45360.0000000000","55 #","54.8500","3,50 #","3.5000","6,03 #","6.0333","45 #","45.3167","0 #","0.0000","0,42 #","0.4167","0,10 #","0.1000","56 #","55.6167","0 %","0.0000","100 %","0000010000"
"9-3-2024 01:00:00 - 02:00:00","45360.0416666667","53 #","52.9000","3,27 #","3.2667","5,55 #","5.5500","44 #","44.0833","0 #","0.0000","0,20 #","0.2000","0,15 #","0.1500","54 #","54.3000","0 %","0.0000","100 %","0000010000"
"9-3-2024 02:00:00 - 03:00:00","45360.0833333333","52 #","51.9667","3,07 #","3.0667","5,15 #","5.1500","44 #","43.7500","0 #","0.0000","0,27 #","0.2667","0 #","0.0000","53 #","52.9667","0 %","0.0000","100 %","0000010000"
"9-3-2024 03:00:00 - 04:00:00","45360.1250000000","49 #","48.7667","3,03 #","3.0333","4,95 #","4.9500","41 #","40.7833","0 #","0.0000","0,20 #","0.2000","0,08 #","0.0833","49 #","49.1000","0 %","0.0000","100 %","0000010000"
"9-3-2024 04:00:00 - 05:00:00","45360.1666666667","48 #","48.4167","3,07 #","3.0667","5,38 #","5.3833","40 #","39.9667","0 #","0.0000","0,17 #","0.1667","0,08 #","0.0833","49 #","48.9167","0 %","0.0000","100 %","0000010000"
"9-3-2024 05:00:00 - 06:00:00","45360.2083333333","48 #","48.3333","3 #","3.0000","5,67 #","5.6667","40 #","39.6667","0 #","0.0000","0,23 #","0.2333","0 #","0.0000","49 #","48.7667","0 %","0.0000","100 %","0000010000"
"9-3-2024 06:00:00 - 07:00:00","45360.2500000000","49 #","48.7500","3,03 #","3.0333","5,67 #","5.6667","40 #","40.0500","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.4333","0 %","0.0000","100 %","0000010000"
"9-3-2024 07:00:00 - 08:00:00","45360.2916666667","49 #","48.6667","3,32 #","3.3167","4,97 #","4.9667","40 #","40.3833","0 #","0.0000","0,23 #","0.2333","0,08 #","0.0833","49 #","49.0167","0 %","0.0000","100 %","0000010000"
"9-3-2024 08:00:00 - 09:00:00","45360.3333333333","49 #","49.4333","3,65 #","3.6500","5,60 #","5.6000","40 #","40.1833","0 #","0.0000","0,47 #","0.4667","0,23 #","0.2333","50 #","49.5833","0 %","0.0000","100 %","0000010000"
"9-3-2024 09:00:00 - 10:00:00","45360.3750000000","50 #","49.6333","3,20 #","3.2000","5,88 #","5.8833","41 #","40.5500","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","50 #","50.0333","0 %","0.0000","100 %","0000010000"
"9-3-2024 10:00:00 - 11:00:00","45360.4166666667","53 #","52.6333","3,53 #","3.5333","7,25 #","7.2500","42 #","41.8500","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","53 #","53.0167","0 %","0.0000","100 %","0000010000"
"9-3-2024 11:00:00 - 12:00:00","45360.4583333333","60 #","60.3167","4,37 #","4.3667","16 #","15.6667","40 #","40.2833","0 #","0.0000","0,70 #","0.7000","0,47 #","0.4667","61 #","60.6000","0 %","0.0000","100 %","0000010000"
"9-3-2024 12:00:00 - 13:00:00","45360.5000000000","59 #","59.0333","4,42 #","4.4167","14 #","14.0500","41 #","40.5667","0 #","0.0000","0,82 #","0.8167","0,08 #","0.0833","59 #","59.3667","0 %","0.0000","100 %","0000010000"
"9-3-2024 13:00:00 - 14:00:00","45360.5416666667","59 #","59.0833","4,90 #","4.9000","12 #","11.5333","43 #","42.6500","0 #","0.0000","1,33 #","1.3333","0,38 #","0.3833","59 #","58.8000","0 %","0.0000","100 %","0000010000"
"9-3-2024 14:00:00 - 15:00:00","45360.5833333333","62 #","61.9500","3,43 #","3.4333","13 #","12.6667","46 #","45.8500","0 #","0.0000","1,28 #","1.2833","0,55 #","0.5500","61 #","61.3000","0 %","0.0000","100 %","0000010000"
"9-3-2024 15:00:00 - 16:00:00","45360.6250000000","62 #","62.3833","3,87 #","3.8667","11 #","10.6167","48 #","47.9000","0 #","0.0000","0,58 #","0.5833","0,07 #","0.0667","63 #","62.7000","0 %","0.0000","100 %","0000010000"
"9-3-2024 16:00:00 - 17:00:00","45360.6666666667","63 #","63.0333","4,35 #","4.3500","12 #","12.1500","47 #","46.5333","0 #","0.0000","1,13 #","1.1333","0,15 #","0.1500","63 #","62.9833","0 %","0.0000","100 %","0000010000"
"9-3-2024 17:00:00 - 18:00:00","45360.7083333333","58 #","58.2833","3,68 #","3.6833","9,33 #","9.3333","45 #","45.2667","0 #","0.0000","0,73 #","0.7333","0,42 #","0.4167","59 #","58.5667","0 %","0.0000","100 %","0000010000"
"9-3-2024 18:00:00 - 19:00:00","45360.7500000000","60 #","60.4833","4,15 #","4.1500","10 #","10.4333","46 #","45.9000","0 #","0.0000","0,77 #","0.7667","0,10 #","0.1000","61 #","60.6500","0 %","0.0000","100 %","0000010000"
"9-3-2024 19:00:00 - 20:00:00","45360.7916666667","58 #","58.3000","3,65 #","3.6500","8,52 #","8.5167","46 #","46.1333","0 #","0.0000","0,47 #","0.4667","0,02 #","0.0167","59 #","59.4500","0 %","0.0000","100 %","0000010000"
"9-3-2024 20:00:00 - 21:00:00","45360.8333333333","61 #","60.5167","3,62 #","3.6167","8,08 #","8.0833","49 #","48.8167","0 #","0.0000","0,72 #","0.7167","0,27 #","0.2667","60 #","60.4167","0 %","0.0000","100 %","0000010000"
"9-3-2024 21:00:00 - 22:00:00","45360.8750000000","58 #","58.1667","3,65 #","3.6500","8,83 #","8.8333","46 #","45.6833","0 #","0.0000","0,42 #","0.4167","0,18 #","0.1833","59 #","58.6000","0 %","0.0000","100 %","0000010000"
"9-3-2024 22:00:00 - 23:00:00","45360.9166666667","58 #","57.9667","3,65 #","3.6500","8,03 #","8.0333","46 #","46.2833","0 #","0.0000","0,83 #","0.8333","0,12 #","0.1167","58 #","57.8167","0 %","0.0000","100 %","0000010000"
"9-3-2024 23:00:00 - 00:00:00","45360.9583333333","55 #","55.0167","3,55 #","3.5500","7,62 #","7.6167","44 #","43.8500","0 #","0.0000","0,33 #","0.3333","0,12 #","0.1167","55 #","54.9333","0 %","0.0000","100 %","0000010000"
"10-3-2024 00:00:00 - 01:00:00","45361.0000000000","51 #","51.0500","3,30 #","3.3000","5,27 #","5.2667","42 #","42.4833","0 #","0.0000","0,02 #","0.0167","0 #","0.0000","51 #","51.3000","0 %","0.0000","100 %","0000010000"
"10-3-2024 01:00:00 - 02:00:00","45361.0416666667","50 #","49.6500","3,15 #","3.1500","5,67 #","5.6667","41 #","40.8333","0 #","0.0000","0,22 #","0.2167","0 #","0.0000","50 #","49.6167","0 %","0.0000","100 %","0000010000"
